,designer,collections,first_season,consistency,prevalence,class
522,as-four,9,1999.0,0.18,0.06888888888888889,1
523,maticevski,9,2013.1,0.42857142857142855,0.31746031746031744,2
524,electric-feathers,9,2013.0,0.4090909090909091,0.297979797979798,2
525,rokh,9,2019.1,1.0,0.8888888888888888,4
526,rentrayage,9,2019.1,1.0,0.8888888888888888,4
527,lauren-manoogian,9,2019.1,1.0,0.8888888888888888,4
528,petar-petrov,9,2019.0,0.9,0.788888888888889,4
529,marina-moscone,9,2018.0,0.75,0.6388888888888888,3
530,palm-angels,9,2018.1,0.8181818181818182,0.7070707070707072,3
531,our-legacy,9,2019.0,0.9,0.788888888888889,4
532,nicole-farhi,9,2003.1,0.21951219512195122,0.10840108401084012,1
533,kinder-aggugini,9,2009.1,0.3103448275862069,0.1992337164750958,2
534,iro,9,2015.0,0.5,0.3888888888888889,2
535,sinha-stanic,9,2005.1,0.24324324324324326,0.13213213213213215,2
536,au-jour-le-jour,9,2015.0,0.5,0.3888888888888889,2
537,sies-marjan,9,2016.1,0.6,0.4888888888888889,3
538,warm,9,2016.1,0.6,0.4888888888888889,3
539,nathan-jenden,9,2006.1,0.2571428571428571,0.146031746031746,2
540,wolk-morais,9,2016.0,0.5625,0.4513888888888889,2
541,ryan-lo,9,2016.0,0.5625,0.4513888888888889,2
542,sari-gueron,9,2005.0,0.23684210526315788,0.12573099415204678,1
543,jen-kao,9,2010.0,0.32142857142857145,0.21031746031746035,2
544,dice-kayek,9,2017.0,0.6428571428571429,0.5317460317460319,3
545,twenty8twelve,9,2009.1,0.3103448275862069,0.1992337164750958,2
546,isaac-mizrahi,9,2007.1,0.2727272727272727,0.1616161616161616,2
547,haney,9,2016.1,0.6,0.4888888888888889,3
548,brian-reyes,9,2006.0,0.25,0.1388888888888889,2
549,orla-kiely,9,2014.0,0.45,0.3388888888888889,2
550,zoe-jordan,9,2015.0,0.5,0.3888888888888889,2
551,emma-cook,9,2002.1,0.20930232558139536,0.09819121447028425,1
552,ryan-roche,9,2015.1,0.5294117647058824,0.41830065359477125,2
553,louise-goldin,9,2008.0,0.28125,0.1701388888888889,2
554,kenneth-cole-new-york,9,2002.1,0.20930232558139536,0.09819121447028425,1
555,county-of-milan,9,2015.1,0.5294117647058824,0.41830065359477125,2
556,madewell,9,2015.1,0.5294117647058824,0.41830065359477125,2
557,la-perla,8,2007.0,0.23529411764705882,0.11029411764705882,1
558,staud,8,2020.0,1.0,0.875,4
559,dondup,8,2015.1,0.47058823529411764,0.34558823529411764,2
560,brooks-brothers,8,2016.1,0.5333333333333333,0.4083333333333333,2
561,jaeger-london,8,2008.1,0.25806451612903225,0.13306451612903225,2
562,aalto,8,2016.1,0.5333333333333333,0.4083333333333333,2
563,patou,8,2020.0,1.0,0.875,4
564,eytys,8,2020.0,1.0,0.875,4
565,louise-gray,8,2010.0,0.2857142857142857,0.1607142857142857,2
566,markarian,8,2020.0,1.0,0.875,4
567,we11done,8,2019.1,0.8888888888888888,0.7638888888888888,4
568,strk,8,2007.0,0.23529411764705882,0.11029411764705882,1
569,kls-kimora-lee-simmons,8,2016.0,0.5,0.375,2
570,victor-glemaud,8,2019.0,0.8,0.675,3
571,colville,8,2019.1,0.8888888888888888,0.7638888888888888,4
572,beautiful-people,8,2013.0,0.36363636363636365,0.23863636363636365,2
573,halston-heritage,8,2015.0,0.4444444444444444,0.3194444444444444,2
574,bruce,8,2000.0,0.16666666666666666,0.04166666666666666,1
575,billy-reid,8,2012.0,0.3333333333333333,0.20833333333333331,2
576,greta-constantine,8,2019.0,0.8,0.675,3
577,tomas-maier,8,2002.0,0.18181818181818182,0.05681818181818182,1
578,cg,8,2014.1,0.42105263157894735,0.29605263157894735,2
579,grey-jason-wu,8,2018.0,0.6666666666666666,0.5416666666666666,3
580,chufy,8,2018.0,0.6666666666666666,0.5416666666666666,3
581,lagerfeld-gallery,8,2002.1,0.18604651162790697,0.061046511627906974,1
582,hamish-morrow,8,2001.1,0.17777777777777778,0.052777777777777785,1
583,mother,8,2017.1,0.6153846153846154,0.4903846153846154,3
584,jc-de-castelbajac,8,2011.1,0.32,0.195,2
585,chadwick-bell,8,2011.1,0.32,0.195,2
586,thakoon-addition,8,2012.0,0.3333333333333333,0.20833333333333331,2
587,deveaux,8,2019.0,0.8,0.675,3
588,the-great,8,2017.0,0.5714285714285714,0.4464285714285714,2
589,shaina-mote,8,2017.0,0.5714285714285714,0.4464285714285714,2
590,alice-roi,8,2001.0,0.17391304347826086,0.048913043478260865,1
591,danielle-scutt,8,2007.0,0.23529411764705882,0.11029411764705882,1
592,redemption,8,2017.0,0.5714285714285714,0.4464285714285714,2
593,polo-ralph-lauren,8,2014.1,0.42105263157894735,0.29605263157894735,2
594,bouchra-jarrar,8,2012.1,0.34782608695652173,0.22282608695652173,2
595,carmen-march,8,2017.0,0.5714285714285714,0.4464285714285714,2
596,miguel-adrover,8,2000.1,0.1702127659574468,0.045212765957446804,1
597,public-school,8,2014.1,0.42105263157894735,0.29605263157894735,2
598,ag,8,2017.0,0.5714285714285714,0.4464285714285714,2
599,jourden,8,2017.0,0.5714285714285714,0.4464285714285714,2
600,kaelen,8,2013.1,0.38095238095238093,0.25595238095238093,2
601,moncler-2-1952,7,2018.1,0.6363636363636364,0.4935064935064935,3
602,katie-ermilio,7,2014.0,0.35,0.20714285714285713,2
603,parsons-mfa,7,2015.0,0.3888888888888889,0.24603174603174605,2
604,puppets-and-puppets,7,2020.0,0.875,0.7321428571428572,3
605,awaveawake,7,2015.1,0.4117647058823529,0.2689075630252101,2
606,lrs,7,2019.0,0.7,0.5571428571428572,3
607,chopova-lowena,7,2020.1,1.0,0.8571428571428572,4
608,ambush,7,2018.1,0.6363636363636364,0.4935064935064935,3
609,charlotte-knowles,7,2020.0,0.875,0.7321428571428572,3
610,simonetta-ravizza,7,2017.1,0.5384615384615384,0.3956043956043956,2
611,bassike,7,2019.0,0.7,0.5571428571428572,3
612,vanessa-seward,7,2015.1,0.4117647058823529,0.2689075630252101,2
613,oak,7,2015.1,0.4117647058823529,0.2689075630252101,2
614,maje,7,2017.1,0.5384615384615384,0.3956043956043956,2
615,linder,7,2017.1,0.5384615384615384,0.3956043956043956,2
616,clover-canyon,7,2013.1,0.3333333333333333,0.19047619047619047,2
617,rahul-mishra,7,2017.0,0.5,0.35714285714285715,2
618,aganovich,7,2014.1,0.3684210526315789,0.22556390977443608,2
619,robert-rodriguez,7,2013.0,0.3181818181818182,0.17532467532467533,2
620,ppq,7,2010.0,0.25,0.10714285714285715,1
621,felipe-oliveira-baptista,7,2011.0,0.2692307692307692,0.12637362637362637,2
622,gregory-parkinson,7,2011.0,0.2692307692307692,0.12637362637362637,2
623,jasmine-di-milo,7,2007.0,0.20588235294117646,0.06302521008403361,1
624,tucker,7,2012.1,0.30434782608695654,0.1614906832298137,2
625,fashion-fringe,7,2005.0,0.18421052631578946,0.041353383458646614,1
626,kimberly-ovitz,7,2010.1,0.25925925925925924,0.1164021164021164,1
627,cynthia-steffe,7,2009.0,0.23333333333333334,0.09047619047619049,1
628,lawrence-steele,7,2000.0,0.14583333333333334,0.0029761904761904934,1
629,bruno-pieters,7,2005.1,0.1891891891891892,0.04633204633204635,1
630,theyskens-theory,7,2011.0,0.2692307692307692,0.12637362637362637,2
631,willow,7,2011.0,0.2692307692307692,0.12637362637362637,2
632,ruffo-research,7,2000.0,0.14583333333333334,0.0029761904761904934,1
633,kai-kuhne,7,2006.0,0.19444444444444445,0.0515873015873016,1
634,charles-anastase,7,2005.0,0.18421052631578946,0.041353383458646614,1
635,moncler-grenoble,7,2011.1,0.28,0.13714285714285718,2
636,christian-cota,7,2009.1,0.2413793103448276,0.09852216748768475,1
637,chaiken,6,2005.1,0.16216216216216217,-0.004504504504504486,1
638,a-l-c,6,2021.0,1.0,0.8333333333333334,4
639,pierrot,6,2001.1,0.13333333333333333,-0.033333333333333326,1
640,yuhan-wang,6,2020.1,0.8571428571428571,0.6904761904761905,3
641,jasmin-shokrian,6,2005.1,0.16216216216216217,-0.004504504504504486,1
642,kenneth-ize,6,2020.1,0.8571428571428571,0.6904761904761905,3
643,thebe-magugu,6,2020.1,0.8571428571428571,0.6904761904761905,3
644,bora-aksu,6,2021.0,1.0,0.8333333333333334,4
645,tiger-of-sweden,6,2013.1,0.2857142857142857,0.11904761904761904,1
646,tia-cibani,6,2013.1,0.2857142857142857,0.11904761904761904,1
647,ter-et-bantine,6,2012.0,0.25,0.08333333333333334,1
648,calla,6,2012.0,0.25,0.08333333333333334,1
649,cecilie-bahnsen,6,2021.0,1.0,0.8333333333333334,4
650,commission,6,2021.0,1.0,0.8333333333333334,4
651,romance-was-born,6,2013.1,0.2857142857142857,0.11904761904761904,1
652,preen-line,6,2013.1,0.2857142857142857,0.11904761904761904,1
653,eric-schlosberg,6,2017.0,0.42857142857142855,0.26190476190476186,2
654,maisie-wilen,6,2021.0,1.0,0.8333333333333334,4
655,sukeina,6,2021.0,1.0,0.8333333333333334,4
656,sunnei,6,2021.0,1.0,0.8333333333333334,4
657,blk-dnm,6,2012.1,0.2608695652173913,0.09420289855072464,1
658,ktz,6,2013.1,0.2857142857142857,0.11904761904761904,1
659,supriya-lele,6,2020.0,0.75,0.5833333333333334,3
660,and-re-walker,6,2014.1,0.3157894736842105,0.14912280701754385,2
661,adam-selman-sport,6,2019.0,0.6,0.43333333333333335,2
662,trovata,6,2006.1,0.17142857142857143,0.004761904761904773,1
663,kanye-west-adidas-originals,6,2015.1,0.35294117647058826,0.1862745098039216,2
664,faustine-steinmetz,6,2016.0,0.375,0.20833333333333334,2
665,strenesse,6,2000.0,0.125,-0.04166666666666666,1
666,isola-marras,6,2015.1,0.35294117647058826,0.1862745098039216,2
667,hm,6,2015.1,0.35294117647058826,0.1862745098039216,2
668,shipley-halmos,6,2008.1,0.1935483870967742,0.02688172043010753,1
669,josh-goot,6,2007.0,0.17647058823529413,0.009803921568627472,1
670,elise-verland,6,2009.0,0.2,0.033333333333333354,1
671,g-star,6,2009.0,0.2,0.033333333333333354,1
672,gap,6,2009.0,0.2,0.033333333333333354,1
673,tre-by-natalie-ratabesi,6,2019.0,0.6,0.43333333333333335,2
674,lisa-marie-fernandez,6,2015.0,0.3333333333333333,0.16666666666666666,2
675,krizia,6,2000.1,0.1276595744680851,-0.03900709219858156,1
676,malo,6,2006.1,0.17142857142857143,0.004761904761904773,1
677,julian-louie,6,2009.1,0.20689655172413793,0.04022988505747127,1
678,y-kei,6,2006.0,0.16666666666666666,0.0,1
679,colovos,6,2016.1,0.4,0.23333333333333336,2
680,sonia-by-sonia-rykiel,6,2014.1,0.3157894736842105,0.14912280701754385,2
681,the-academy-new-york,6,2019.1,0.6666666666666666,0.5,3
682,hillier-bartley,6,2016.1,0.4,0.23333333333333336,2
683,hood-by-air,6,2014.1,0.3157894736842105,0.14912280701754385,2
684,heohwan-simulation,6,2014.1,0.3157894736842105,0.14912280701754385,2
685,raf-simons,6,1998.0,0.11538461538461539,-0.051282051282051266,1
686,russell-sage,6,2000.1,0.1276595744680851,-0.03900709219858156,1
687,maggie-marilyn,6,2017.0,0.42857142857142855,0.26190476190476186,2
688,atm-anthony-thomas-melillo,6,2016.0,0.375,0.20833333333333334,2
689,anne-klein,6,2002.1,0.13953488372093023,-0.027131782945736427,1
690,honor,6,2013.0,0.2727272727272727,0.10606060606060605,1
691,officine-generale,6,2017.1,0.46153846153846156,0.29487179487179493,2
692,sandro,6,2017.1,0.46153846153846156,0.29487179487179493,2
693,blaak,6,2001.1,0.13333333333333333,-0.033333333333333326,1
694,lou-dallas,6,2018.0,0.5,0.33333333333333337,2
695,luar,6,2018.0,0.5,0.33333333333333337,2
696,redone,6,2018.0,0.5,0.33333333333333337,2
697,brandon-sun,6,2013.0,0.2727272727272727,0.10606060606060605,1
698,lindsey-thornburg,6,2013.0,0.2727272727272727,0.10606060606060605,1
699,marta-jakubowski,6,2017.1,0.46153846153846156,0.29487179487179493,2
700,unravel,6,2017.1,0.46153846153846156,0.29487179487179493,2
701,claudia-li,6,2018.1,0.5454545454545454,0.3787878787878788,2
702,jeffrey-dodd,6,2017.1,0.46153846153846156,0.29487179487179493,2
703,diesel,5,2014.1,0.2631578947368421,0.06315789473684208,1
704,aliette,5,2020.0,0.625,0.425,2
705,trias,5,2010.1,0.18518518518518517,-0.014814814814814836,1
706,tocca,5,2013.0,0.22727272727272727,0.027272727272727254,1
707,ami,5,2020.0,0.625,0.425,2
708,hakaan,5,2011.0,0.19230769230769232,-0.007692307692307693,1
709,barragan,5,2020.0,0.625,0.425,2
710,marco-zanini,5,2019.1,0.5555555555555556,0.35555555555555557,2
711,fear-of-god,5,2019.0,0.5,0.3,2
712,mandy-coon,5,2011.0,0.19230769230769232,-0.007692307692307693,1
713,wink,5,2000.1,0.10638297872340426,-0.09361702127659575,1
714,michael-angel,5,2010.1,0.18518518518518517,-0.014814814814814836,1
715,ann-sofie-back-atelje,5,2011.1,0.2,0.0,1
716,matthew-adams-dolan,5,2017.1,0.38461538461538464,0.18461538461538463,2
717,nicopanda,5,2016.1,0.3333333333333333,0.1333333333333333,2
718,kelly-wearstler,5,2011.1,0.2,0.0,1
719,cdlm,5,2019.0,0.5,0.3,2
720,mansur-gavriel,5,2017.1,0.38461538461538464,0.18461538461538463,2
721,urban-zen,5,2016.1,0.3333333333333333,0.1333333333333333,2
722,jens-laugesen,5,2004.0,0.125,-0.07500000000000001,1
723,eftychia,5,2020.1,0.7142857142857143,0.5142857142857142,3
724,galvan,5,2019.0,0.5,0.3,2
725,gmbh,5,2019.0,0.5,0.3,2
726,trademark,5,2014.1,0.2631578947368421,0.06315789473684208,1
727,sibling,5,2015.0,0.2777777777777778,0.07777777777777778,1
728,thimister,5,2000.0,0.10416666666666667,-0.09583333333333334,1
729,anya-hindmarch,5,2016.0,0.3125,0.11249999999999999,1
730,protagonist,5,2015.1,0.29411764705882354,0.09411764705882353,1
731,abaete,5,2007.1,0.15151515151515152,-0.04848484848484849,1
732,kris-van-assche,5,2008.0,0.15625,-0.04375000000000001,1
733,rebecca-de-ravenel,5,2018.0,0.4166666666666667,0.21666666666666667,2
734,koi-suwannagate,5,2008.1,0.16129032258064516,-0.038709677419354854,1
735,requiem,5,2008.1,0.16129032258064516,-0.038709677419354854,1
736,la-vie-rebecca-taylor,5,2018.0,0.4166666666666667,0.21666666666666667,2
737,kith,5,2018.0,0.4166666666666667,0.21666666666666667,2
738,katayone-adeli,5,2001.1,0.1111111111111111,-0.0888888888888889,1
739,victoriatomas,5,2019.0,0.5,0.3,2
740,club-monaco,5,2016.1,0.3333333333333333,0.1333333333333333,2
741,vince,5,2019.0,0.5,0.3,2
742,6267,5,2006.1,0.14285714285714285,-0.05714285714285716,1
743,eley-kishimoto,5,2002.1,0.11627906976744186,-0.08372093023255815,1
744,ostwald-helgason,5,2013.0,0.22727272727272727,0.027272727272727254,1
745,filles-a-papa,5,2018.0,0.4166666666666667,0.21666666666666667,2
746,etoile-isabel-marant,5,2018.0,0.4166666666666667,0.21666666666666667,2
747,genny,5,2000.0,0.10416666666666667,-0.09583333333333334,1
748,david-michael,5,2015.0,0.2777777777777778,0.07777777777777778,1
749,benjamin-cho,5,2001.1,0.1111111111111111,-0.0888888888888889,1
750,albino-teodoro,5,2018.0,0.4166666666666667,0.21666666666666667,2
751,kes,5,2017.1,0.38461538461538464,0.18461538461538463,2
752,wren,5,2013.1,0.23809523809523808,0.03809523809523807,1
753,a-p-c,5,2021.0,0.8333333333333334,0.6333333333333333,3
754,tribune-standard,5,2012.0,0.20833333333333334,0.008333333333333331,1
755,by-bonnie-young,5,2017.0,0.35714285714285715,0.15714285714285714,2
756,hope-for-flowers,5,2021.1,1.0,0.8,4
757,kenneth-cole-collection,5,2012.1,0.21739130434782608,0.01739130434782607,1
758,maria-mcmanus,5,2021.1,1.0,0.8,4
759,meryll-rogge,5,2021.1,1.0,0.8,4
760,charles-jeffrey-loverboy,5,2021.0,0.8333333333333334,0.6333333333333333,3
761,shrimps,5,2018.1,0.45454545454545453,0.2545454545454545,2
762,cult-gaia,5,2021.1,1.0,0.8,4
763,az-factory,5,2021.0,0.8333333333333334,0.6333333333333333,3
764,private-policy,5,2021.1,1.0,0.8,4
765,renaissance-renaissance,5,2021.1,1.0,0.8,4
766,sc103,5,2021.1,1.0,0.8,4
767,menichetti,5,2004.1,0.1282051282051282,-0.07179487179487182,1
768,sergio-hudson,5,2021.1,1.0,0.8,4
769,surface-to-air,5,2012.0,0.20833333333333334,0.008333333333333331,1
770,vejas,5,2017.0,0.35714285714285715,0.15714285714285714,2
771,gauchere,5,2021.1,1.0,0.8,4
772,callas-milano,5,2021.1,1.0,0.8,4
773,moon-choi,5,2018.1,0.45454545454545453,0.2545454545454545,2
774,haus-alkire,5,2017.0,0.35714285714285715,0.15714285714285714,2
775,autumn-adeigbo,5,2021.1,1.0,0.8,4
776,pyer-moss,5,2017.0,0.35714285714285715,0.15714285714285714,2
777,alena-akhmadullina,5,2017.1,0.38461538461538464,0.18461538461538463,2
778,john-rocha,5,2012.1,0.21739130434782608,0.01739130434782607,1
779,christopher-john-rogers,4,2019.1,0.4444444444444444,0.19444444444444442,2
780,erl,4,2022.0,1.0,0.75,3
781,jean-colonna,4,2000.0,0.08333333333333333,-0.16666666666666669,1
782,davidelfin,4,2009.1,0.13793103448275862,-0.11206896551724138,1
783,et-ochs,4,2022.0,1.0,0.75,3
784,francoise,4,2019.1,0.4444444444444444,0.19444444444444442,2
785,daniel-w-fletcher,4,2021.1,0.8,0.55,3
786,matthew-ames,4,2009.1,0.13793103448275862,-0.11206896551724138,1
787,alabama-chanin,4,2010.0,0.14285714285714285,-0.10714285714285715,1
788,laura-siegel,4,2017.0,0.2857142857142857,0.0357142857142857,1
789,arkadius,4,2000.1,0.0851063829787234,-0.16489361702127658,1
790,tim-hamilton,4,2010.0,0.14285714285714285,-0.10714285714285715,1
791,ferrari,4,2022.0,1.0,0.75,3
792,rogan,4,2012.0,0.16666666666666666,-0.08333333333333334,1
793,noir,4,2006.1,0.11428571428571428,-0.13571428571428573,1
794,graeme-armour,4,2010.1,0.14814814814814814,-0.10185185185185186,1
795,saks-potts,4,2018.1,0.36363636363636365,0.11363636363636365,1
796,william-rast,4,2009.0,0.13333333333333333,-0.11666666666666667,1
797,del-core,4,2022.0,1.0,0.75,3
798,katie-eary,4,2013.0,0.18181818181818182,-0.06818181818181818,1
799,reyes,4,2007.1,0.12121212121212122,-0.12878787878787878,1
800,armand-basi-one,4,2008.0,0.125,-0.125,1
801,lagence,4,2019.0,0.4,0.15000000000000002,2
802,ashlyn,4,2022.0,1.0,0.75,3
803,tia-adeola,4,2021.1,0.8,0.55,3
804,ungaro-couture,4,2000.0,0.08333333333333333,-0.16666666666666669,1
805,jovovich-hawk,4,2007.0,0.11764705882352941,-0.1323529411764706,1
806,paria-farzaneh,4,2021.1,0.8,0.55,3
807,pierre-balmain,4,2012.1,0.17391304347826086,-0.07608695652173914,1
808,devi-kroell,4,2009.0,0.13333333333333333,-0.11666666666666667,1
809,tommynow,4,2019.0,0.4,0.15000000000000002,2
810,tim-coppens,4,2015.0,0.2222222222222222,-0.02777777777777779,1
811,lutz-patmos,4,2009.0,0.13333333333333333,-0.11666666666666667,1
812,alexander-lewis,4,2015.0,0.2222222222222222,-0.02777777777777779,1
813,amiri,4,2018.1,0.36363636363636365,0.11363636363636365,1
814,herve-leger,4,2019.0,0.4,0.15000000000000002,2
815,phelan,4,2016.0,0.25,0.0,1
816,frederick-anderson,4,2022.0,1.0,0.75,3
817,edward-crutchley,4,2022.0,1.0,0.75,3
818,fenty-puma,4,2016.1,0.26666666666666666,0.016666666666666663,1
819,rave-review,4,2022.0,1.0,0.75,3
820,mossi,4,2022.0,1.0,0.75,3
821,rad-by-rad-hourani,4,2011.0,0.15384615384615385,-0.09615384615384615,1
822,di-petsa,4,2022.0,1.0,0.75,3
823,no-sesso,4,2020.0,0.5,0.25,2
824,nensi-dojaka,4,2022.0,1.0,0.75,3
825,maxime-simoens,4,2013.1,0.19047619047619047,-0.059523809523809534,1
826,cushnie,4,2019.0,0.4,0.15000000000000002,2
827,tamara-mellon,4,2014.0,0.2,-0.04999999999999999,1
828,caroline-hu,4,2021.0,0.6666666666666666,0.41666666666666663,2
829,farah-angsana,4,2011.1,0.16,-0.09,1
830,tory-sport,4,2018.1,0.36363636363636365,0.11363636363636365,1
831,lee-mathews,4,2020.0,0.5,0.25,2
832,rossella-jardini,4,2016.1,0.26666666666666666,0.016666666666666663,1
833,studio-189,4,2020.0,0.5,0.25,2
834,shang-xia,4,2022.0,1.0,0.75,3
835,talia-byre,4,2022.0,1.0,0.75,3
836,brood,4,2012.0,0.16666666666666666,-0.08333333333333334,1
837,erika-cavallini,4,2017.1,0.3076923076923077,0.05769230769230771,1
838,moncler-4-simone-rocha,4,2018.1,0.36363636363636365,0.11363636363636365,1
839,jasmin-shokrian-draft-no-17,4,2012.0,0.16666666666666666,-0.08333333333333334,1
840,mimi-prober,4,2020.1,0.5714285714285714,0.3214285714285714,2
841,derercuny,4,2007.1,0.12121212121212122,-0.12878787878787878,1
842,alexandre-matthieu,4,2001.0,0.08695652173913043,-0.16304347826086957,1
843,m-martin,4,2016.1,0.26666666666666666,0.016666666666666663,1
844,dilara-findikoglu,4,2020.0,0.5,0.25,2
845,arje,4,2017.1,0.3076923076923077,0.05769230769230771,1
846,takahiromiyashita-the-soloist,4,2021.0,0.6666666666666666,0.41666666666666663,2
847,harris-reed,4,2022.0,1.0,0.75,3
848,tomo-koizumi,4,2019.1,0.4444444444444444,0.19444444444444442,2
849,hodakova,4,2022.0,1.0,0.75,3
850,alexa-chung,4,2017.1,0.3076923076923077,0.05769230769230771,1
851,interior,4,2022.0,1.0,0.75,3
852,commuun,4,2011.0,0.15384615384615385,-0.09615384615384615,1
853,hunter-original,4,2014.1,0.21052631578947367,-0.03947368421052633,1
854,calvin-klein,4,2017.1,0.3076923076923077,0.05769230769230771,1
855,loro-piana,4,2022.0,1.0,0.75,3
856,michon-schur,3,2006.0,0.08333333333333333,-0.25,1
857,john-elliot-co,3,2018.1,0.2727272727272727,-0.06060606060606061,1
858,moncler-5-craig-green,3,2018.1,0.2727272727272727,-0.06060606060606061,1
859,3x1,3,2018.1,0.2727272727272727,-0.06060606060606061,1
860,tristan-webber,3,2000.0,0.0625,-0.2708333333333333,1
861,marjan-pejoski,3,2001.0,0.06521739130434782,-0.2681159420289855,1
862,sebastian-pons,3,2004.0,0.075,-0.2583333333333333,1
863,daks-by-giles-deacon,3,2007.1,0.09090909090909091,-0.2424242424242424,1
864,richard-edwards,3,2001.1,0.06666666666666667,-0.26666666666666666,1
865,section-8,3,2018.1,0.2727272727272727,-0.06060606060606061,1
866,kendall-kylie,3,2017.0,0.21428571428571427,-0.11904761904761904,1
867,j-js-lee,3,2016.0,0.1875,-0.14583333333333331,1
868,lucio-vanotti,3,2017.1,0.23076923076923078,-0.10256410256410253,1
869,naum,3,2006.0,0.08333333333333333,-0.25,1
870,tabula-rasa,3,2017.1,0.23076923076923078,-0.10256410256410253,1
871,toni-maticevski,3,2007.0,0.08823529411764706,-0.24509803921568624,1
872,tosia,3,2017.1,0.23076923076923078,-0.10256410256410253,1
873,moncler-3-grenoble,3,2018.1,0.2727272727272727,-0.06060606060606061,1
874,revillon,3,2004.1,0.07692307692307693,-0.2564102564102564,1
875,bldwn,3,2019.0,0.3,-0.033333333333333326,1
876,moncler-7-fragment-hiroshi-fujiwara,3,2018.1,0.2727272727272727,-0.06060606060606061,1
877,solace-london,3,2018.0,0.25,-0.08333333333333331,1
878,the-gigi,3,2018.0,0.25,-0.08333333333333331,1
879,brioni,3,2006.1,0.08571428571428572,-0.2476190476190476,1
880,richard-tyler,3,2000.1,0.06382978723404255,-0.2695035460992908,1
881,tessa,3,2017.1,0.23076923076923078,-0.10256410256410253,1
882,lemlem,3,2017.0,0.21428571428571427,-0.11904761904761904,1
883,kenzo-la-memento,3,2017.1,0.23076923076923078,-0.10256410256410253,1
884,jeffrey-chow,3,2004.1,0.07692307692307693,-0.2564102564102564,1
885,laura-garcia,3,2019.0,0.3,-0.033333333333333326,1
886,conner-ives,3,2021.1,0.6,0.26666666666666666,2
887,aspesi,3,2022.0,0.75,0.4166666666666667,2
888,winnie,3,2021.1,0.6,0.26666666666666666,2
889,patrik-ervell,3,2012.1,0.13043478260869565,-0.20289855072463767,1
890,1205,3,2015.1,0.17647058823529413,-0.15686274509803919,1
891,hanifa,3,2021.1,0.6,0.26666666666666666,2
892,danielle-frankel,3,2021.1,0.6,0.26666666666666666,2
893,kaufmanfranco,3,2013.1,0.14285714285714285,-0.19047619047619047,1
894,casablanca,3,2021.1,0.6,0.26666666666666666,2
895,lake-stars,3,2011.1,0.12,-0.21333333333333332,1
896,maria-grachvogel,3,2013.1,0.14285714285714285,-0.19047619047619047,1
897,judy-turner,3,2021.0,0.5,0.16666666666666669,2
898,uniqueness,3,2012.0,0.125,-0.20833333333333331,1
899,heron-preston,3,2021.0,0.5,0.16666666666666669,2
900,sister-by-sibling,3,2013.1,0.14285714285714285,-0.19047619047619047,1
901,angel-chen,3,2021.0,0.5,0.16666666666666669,2
902,bebe,3,2012.0,0.125,-0.20833333333333331,1
903,botter,3,2022.0,0.75,0.4166666666666667,2
904,house-of-aama,3,2022.0,0.75,0.4166666666666667,2
905,ludovic-de-saint-sernin,3,2022.0,0.75,0.4166666666666667,2
906,cerre,3,2013.1,0.14285714285714285,-0.19047619047619047,1
907,james-long,3,2013.0,0.13636363636363635,-0.19696969696969696,1
908,holmes-yang,3,2013.0,0.13636363636363635,-0.19696969696969696,1
909,16arlington,3,2022.1,1.0,0.6666666666666667,3
910,willie-norris-for-outlier,3,2022.1,1.0,0.6666666666666667,3
911,vtmnts,3,2022.1,1.0,0.6666666666666667,3
912,daniel-vosovic,3,2013.0,0.13636363636363635,-0.19696969696969696,1
913,tokyo-james,3,2022.1,1.0,0.6666666666666667,3
914,shuting-qiu,3,2022.1,1.0,0.6666666666666667,3
915,saint-sintra,3,2022.1,1.0,0.6666666666666667,3
916,lafayette-148,3,2022.1,1.0,0.6666666666666667,3
917,gcds,3,2022.1,1.0,0.6666666666666667,3
918,feben,3,2022.1,1.0,0.6666666666666667,3
919,ester-manas,3,2022.1,1.0,0.6666666666666667,3
920,elena-velez,3,2022.1,1.0,0.6666666666666667,3
921,bach-mai,3,2022.1,1.0,0.6666666666666667,3
922,alexandre-plokhov,3,2012.0,0.125,-0.20833333333333331,1
923,jay-ahr,3,2013.1,0.14285714285714285,-0.19047619047619047,1
924,nahm,3,2011.1,0.12,-0.21333333333333332,1
925,wales-bonner,3,2019.0,0.3,-0.033333333333333326,1
926,angelos-bratis,3,2015.0,0.16666666666666666,-0.16666666666666666,1
927,elspeth-gibson,3,2000.0,0.0625,-0.2708333333333333,1
928,bensoni,3,2010.1,0.1111111111111111,-0.2222222222222222,1
929,eric-bergere,3,2000.0,0.0625,-0.2708333333333333,1
930,greg-lauren,3,2015.0,0.16666666666666666,-0.16666666666666666,1
931,chloe-sevigny-for-o-c-,3,2009.1,0.10344827586206896,-0.22988505747126436,1
932,graeme-black,3,2009.0,0.1,-0.2333333333333333,1
933,porsche-design,3,2014.1,0.15789473684210525,-0.17543859649122806,1
934,vera-wang-lavender-label,3,2008.1,0.0967741935483871,-0.23655913978494622,1
935,randolph-duke,3,2000.0,0.0625,-0.2708333333333333,1
936,sue-stemp,3,2008.0,0.09375,-0.23958333333333331,1
937,katy-rodriguez,3,2008.0,0.09375,-0.23958333333333331,1
938,charles-nolan,3,2008.0,0.09375,-0.23958333333333331,1
939,objects-without-meaning,3,2015.1,0.17647058823529413,-0.15686274509803919,1
